detect_date,oil,probable_oil,possible_oil,other,wind,oil_other,iso3
2021-04-01,6,0,0,0,0,6,BEN
2021-04-01,0,0,1,0,0,0,BES
2021-04-01,3,5,0,0,0,3,BGD
2021-04-01,1,0,0,0,0,1,BGR
2021-04-01,7,1,1,0,0,7,BHR
2021-04-01,0,0,3,5,0,5,BHS
2021-04-01,0,0,1,0,0,0,BLZ
2021-04-01,135,16,12,49,0,184,BRA
2021-04-01,132,4,0,0,0,132,BRN
2021-04-01,0,0,7,30,0,30,CAN
2021-04-01,0,0,2,0,0,0,CHL
2021-04-01,316,61,142,483,3751,799,CHN
2021-04-01,11,1,1,0,0,11,CIV
2021-04-01,75,0,0,0,0,75,CMR
2021-04-01,50,0,0,0,0,50,COD
2021-04-01,78,0,0,0,0,78,COG
2021-04-01,5,1,3,3,0,8,COL
2021-04-01,3,0,5,1,0,4,CUB
2021-04-01,0,0,1,0,0,0,CYP
2021-04-01,21,19,2,29,1501,50,DEU
2021-04-01,0,0,1,0,0,0,DJI
2021-04-01,18,2,1,21,584,39,DNK
2021-04-01,0,0,1,0,0,0,DOM
2021-04-01,0,0,4,1,0,1,DZA
2021-04-01,12,1,3,0,0,12,ECU
2021-04-01,184,3,0,6,0,190,EGY
2021-04-01,0,0,2,2,0,2,ERI
2021-04-01,2,8,0,8,0,10,ESP
2021-04-01,0,0,0,1,0,1,EST
2021-04-01,0,0,0,53,7,53,FIN
2021-04-01,0,0,3,26,0,26,FRA
2021-04-01,120,0,1,0,0,120,GAB
2021-04-01,152,18,3,20,2566,172,GBR
2021-04-01,1,0,0,1,0,2,GEO
2021-04-01,0,0,0,3,0,3,GGY
2021-04-01,3,0,5,1,0,4,GHA
2021-04-01,0,0,4,2,0,2,GIN
2021-04-01,0,0,1,10,0,10,GNB
2021-04-01,15,0,0,0,0,15,GNQ
2021-04-01,5,0,0,3,0,8,GRC
2021-04-01,0,0,0,1,0,1,GUY
2021-04-01,15,0,0,3,0,18,HRV
2021-04-01,594,77,75,216,0,810,IDN
2021-04-01,193,2,36,37,0,230,IND
2021-04-01,3,0,1,4,7,7,IRL
2021-04-01,166,4,1,4,0,170,IRN
2021-04-01,1,1,0,9,0,10,IRQ
2021-04-01,0,0,0,3,0,3,ISL
2021-04-01,4,0,1,0,0,4,ISR
2021-04-01,103,9,4,6,0,109,ITA
2021-04-01,0,0,1,1,0,1,JAM
2021-04-01,0,0,0,4,0,4,JEY
2021-04-01,20,14,46,36,0,56,JPN
2021-04-01,0,0,4,0,0,0,KEN
2021-04-01,4,0,1,7,0,11,KHM
2021-04-01,7,0,71,75,12,82,KOR
2021-04-01,34,1,0,45,0,79,KWT
2021-04-01,0,0,7,1,0,1,LBR
2021-04-01,10,0,2,0,0,10,LBY
2021-04-01,0,0,5,4,0,4,LKA
2021-04-01,1,0,0,0,0,1,LTU
2021-04-01,0,0,1,0,0,0,LVA
2021-04-01,0,0,2,0,0,0,MDG
2021-04-01,217,4,11,6,0,223,MEX
2021-04-01,1,0,0,0,0,1,MLT
2021-04-01,4,4,17,12,0,16,MMR
2021-04-01,1,1,1,3,0,4,MOZ
2021-04-01,0,0,1,0,0,0,MRT
2021-04-01,334,75,59,89,0,423,MYS
2021-04-01,10,0,0,0,0,10,NAM
2021-04-01,438,3,7,1,0,439,NGA
2021-04-01,0,0,2,1,0,1,NIC
2021-04-01,115,12,1,12,465,127,NLD
2021-04-01,16,0,0,9,1,25,NOR
2021-04-01,8,0,1,5,0,13,NZL
2021-04-01,18,0,14,6,0,24,None
2021-04-01,9,0,4,1,0,10,OMN
2021-04-01,0,0,1,1,0,1,PAK
2021-04-01,1,0,5,6,0,7,PAN
2021-04-01,99,2,3,1,0,100,PER
2021-04-01,7,0,15,59,0,66,PHL
2021-04-01,2,0,0,3,0,5,PNG
2021-04-01,8,3,0,7,3,15,POL
2021-04-01,0,0,4,4,0,4,PRK
2021-04-01,0,0,1,0,0,0,PRT
2021-04-01,175,0,4,2,0,177,QAT
2021-04-01,9,0,0,0,0,9,ROU
2021-04-01,8,1,4,6,0,14,RUS
2021-04-01,727,26,10,1,0,728,SAU
2021-04-01,1,0,2,0,0,1,SDN
2021-04-01,4,0,0,0,0,4,SEN
2021-04-01,1,0,0,34,0,35,SGP
2021-04-01,0,0,1,0,0,0,SLB
2021-04-01,0,0,0,2,0,2,SLE
2021-04-01,0,0,0,1,0,1,SOM
2021-04-01,2,0,0,2,0,4,SUR
2021-04-01,0,0,1,46,65,46,SWE
2021-04-01,1,0,0,0,0,1,TGO
2021-04-01,409,1,24,102,0,511,THA
2021-04-01,3,0,0,0,0,3,TLS
2021-04-01,325,1,0,1,0,326,TTO
2021-04-01,13,14,1,1,0,14,TUN
2021-04-01,5,1,14,45,0,50,TUR
2021-04-01,8,8,4,0,30,8,TWN
2021-04-01,1,1,0,0,0,1,TZA
2021-04-01,13,4,2,11,0,24,UKR
2021-04-01,0,0,1,0,0,0,URY
2021-04-01,2159,42,3,704,7,2863,USA
2021-04-01,11,5,3,7,0,18,VEN
2021-04-01,44,2,22,286,146,330,VNM
2021-04-01,0,0,1,0,0,0,VUT
2021-04-01,3,0,11,4,0,7,YEM
2021-04-01,1,0,4,0,0,1,ZAF
2021-05-01,2,0,1,0,0,2,ABW
2021-05-01,253,2,1,0,0,253,AGO
2021-05-01,521,1,1,14,0,535,ARE
2021-05-01,0,0,1,0,0,0,ASM
2021-05-01,0,0,1,0,0,0,ATG
2021-05-01,78,5,33,59,0,137,AUS
2021-05-01,0,0,1,5,405,5,BEL
2021-05-01,6,0,0,0,0,6,BEN
2021-05-01,0,0,1,0,0,0,BES
2021-05-01,3,3,0,0,0,3,BGD
2021-05-01,1,0,0,0,0,1,BGR
2021-05-01,8,2,1,0,0,8,BHR
2021-05-01,0,0,3,4,0,4,BHS
2021-05-01,0,0,1,0,0,0,BLZ
2021-05-01,132,17,11,51,0,183,BRA
2021-05-01,132,4,0,0,0,132,BRN
2021-05-01,0,0,9,29,0,29,CAN
2021-05-01,0,0,1,0,0,0,CHL
2021-05-01,320,66,142,471,3872,791,CHN
2021-05-01,12,1,1,0,0,12,CIV
2021-05-01,74,0,0,0,0,74,CMR
2021-05-01,50,0,0,0,0,50,COD
2021-05-01,77,0,0,0,0,77,COG
2021-05-01,5,0,3,3,0,8,COL
2021-05-01,3,0,5,3,0,6,CUB
2021-05-01,0,0,1,0,0,0,CYP
2021-05-01,22,19,2,29,1499,51,DEU
2021-05-01,0,0,1,0,0,0,DJI
2021-05-01,19,2,1,21,584,40,DNK
2021-05-01,0,0,1,0,0,0,DOM
2021-05-01,0,0,4,1,0,1,DZA
2021-05-01,12,1,2,0,0,12,ECU
2021-05-01,183,4,0,6,0,189,EGY
2021-05-01,0,0,2,2,0,2,ERI
2021-05-01,0,0,0,1,0,1,ESH
2021-05-01,2,8,0,8,0,10,ESP
2021-05-01,0,0,0,1,0,1,EST
2021-05-01,0,0,0,56,7,56,FIN
2021-05-01,0,0,3,25,0,25,FRA
2021-05-01,121,0,1,0,0,121,GAB
2021-05-01,151,15,3,25,2568,176,GBR
2021-05-01,1,0,0,1,0,2,GEO
2021-05-01,0,0,0,3,0,3,GGY
2021-05-01,3,0,6,1,0,4,GHA
2021-05-01,0,0,5,3,0,3,GIN
2021-05-01,0,0,1,14,0,14,GNB
2021-05-01,14,0,0,0,0,14,GNQ
2021-05-01,5,0,0,3,0,8,GRC
2021-05-01,0,0,0,1,0,1,GUY
2021-05-01,15,0,0,3,0,18,HRV
2021-05-01,587,75,72,196,0,783,IDN
2021-05-01,190,2,37,28,0,218,IND
2021-05-01,3,0,1,5,7,8,IRL
2021-05-01,169,4,1,2,0,171,IRN
2021-05-01,1,1,0,8,0,9,IRQ
2021-05-01,0,0,0,3,0,3,ISL
2021-05-01,4,0,1,0,0,4,ISR
2021-05-01,102,9,4,6,0,108,ITA
2021-05-01,0,0,0,1,0,1,JAM
2021-05-01,0,0,0,3,0,3,JEY
2021-05-01,21,15,47,36,0,57,JPN
2021-05-01,0,0,4,0,0,0,KEN
2021-05-01,4,0,1,7,0,11,KHM
2021-05-01,7,0,71,72,12,79,KOR
2021-05-01,34,1,0,48,0,82,KWT
2021-05-01,0,0,7,1,0,1,LBR
2021-05-01,9,0,2,0,0,9,LBY
2021-05-01,0,0,5,4,0,4,LKA
2021-05-01,1,0,0,0,0,1,LTU
2021-05-01,0,0,1,0,0,0,LVA
2021-05-01,0,0,0,1,0,1,MAR
2021-05-01,0,0,2,0,0,0,MDG
2021-05-01,216,4,11,5,0,221,MEX
2021-05-01,1,0,0,0,0,1,MLT
2021-05-01,4,5,17,11,0,15,MMR
2021-05-01,0,0,1,0,0,0,MNE
2021-05-01,2,0,1,3,0,5,MOZ
2021-05-01,0,0,1,0,0,0,MRT
2021-05-01,334,63,59,83,0,417,MYS
2021-05-01,12,0,0,0,0,12,NAM
2021-05-01,0,0,1,0,0,0,NCL
2021-05-01,433,3,7,1,0,434,NGA
2021-05-01,0,0,2,1,0,1,NIC
2021-05-01,116,13,1,12,464,128,NLD
2021-05-01,15,0,0,9,1,24,NOR
2021-05-01,8,0,1,5,0,13,NZL
2021-05-01,18,0,17,7,0,25,None
2021-05-01,9,0,4,1,0,10,OMN
2021-05-01,0,0,1,2,0,2,PAK
2021-05-01,1,0,6,7,0,8,PAN
2021-05-01,97,1,3,1,0,98,PER
2021-05-01,7,0,11,57,0,64,PHL
2021-05-01,2,0,0,2,0,4,PNG
2021-05-01,8,3,0,7,3,15,POL
2021-05-01,0,0,4,5,0,5,PRK
2021-05-01,0,0,1,1,0,1,PRT
2021-05-01,178,0,4,2,0,180,QAT
2021-05-01,9,0,0,0,0,9,ROU
2021-05-01,9,1,4,7,0,16,RUS
2021-05-01,740,21,10,1,0,741,SAU
2021-05-01,1,0,2,0,0,1,SDN
2021-05-01,3,0,0,0,0,3,SEN
2021-05-01,1,0,0,30,0,31,SGP
2021-05-01,0,0,1,0,0,0,SLB
2021-05-01,0,0,0,4,0,4,SLE
2021-05-01,0,0,0,1,0,1,SOM
2021-05-01,2,0,0,2,0,4,SUR
2021-05-01,0,0,1,46,65,46,SWE
2021-05-01,1,0,0,0,0,1,TGO
2021-05-01,406,1,25,97,0,503,THA
2021-05-01,3,0,0,0,0,3,TLS
2021-05-01,332,1,0,1,0,333,TTO
2021-05-01,13,14,1,1,0,14,TUN
2021-05-01,5,1,15,47,0,52,TUR
2021-05-01,8,7,7,0,30,8,TWN
2021-05-01,1,1,0,0,0,1,TZA
2021-05-01,13,4,3,12,0,25,UKR
2021-05-01,0,0,1,0,0,0,URY
2021-05-01,2169,43,2,705,7,2874,USA
2021-05-01,10,5,3,8,0,18,VEN
2021-05-01,43,2,22,286,175,329,VNM
2021-05-01,0,0,1,0,0,0,VUT
2021-05-01,3,0,8,2,0,5,YEM
2021-05-01,1,0,4,0,0,1,ZAF
2021-06-01,2,0,1,0,0,2,ABW
2021-06-01,251,2,1,0,0,251,AGO
2021-06-01,521,1,1,14,0,535,ARE
2021-06-01,0,0,1,0,0,0,ASM
2021-06-01,0,0,1,0,0,0,ATG
2021-06-01,76,4,32,55,0,131,AUS
2021-06-01,0,0,1,5,405,5,BEL
2021-06-01,6,0,0,0,0,6,BEN
2021-06-01,0,0,1,0,0,0,BES
2021-06-01,2,3,0,0,0,2,BGD
2021-06-01,1,0,0,0,0,1,BGR
2021-06-01,10,2,1,0,0,10,BHR
2021-06-01,0,0,3,4,0,4,BHS
2021-06-01,0,0,1,0,0,0,BLZ
2021-06-01,132,16,12,49,0,181,BRA
2021-06-01,131,4,0,0,0,131,BRN
2021-06-01,0,0,10,29,0,29,CAN
2021-06-01,0,0,1,0,0,0,CHL
2021-06-01,318,64,140,477,4048,795,CHN
2021-06-01,10,1,1,0,0,10,CIV
2021-06-01,75,0,0,0,0,75,CMR
2021-06-01,53,0,0,0,0,53,COD
2021-06-01,76,0,0,0,0,76,COG
2021-06-01,5,0,2,4,0,9,COL
2021-06-01,3,0,5,3,0,6,CUB
2021-06-01,0,0,1,0,0,0,CYP
2021-06-01,21,19,2,32,1499,53,DEU
2021-06-01,0,0,1,0,0,0,DJI
2021-06-01,19,2,1,19,584,38,DNK
2021-06-01,0,0,1,0,0,0,DOM
2021-06-01,0,0,4,1,0,1,DZA
2021-06-01,13,1,2,0,0,13,ECU
2021-06-01,185,4,0,6,0,191,EGY
2021-06-01,0,0,2,2,0,2,ERI
2021-06-01,0,0,0,1,0,1,ESH
2021-06-01,3,8,0,8,0,11,ESP
2021-06-01,0,0,0,1,0,1,EST
2021-06-01,0,0,0,56,7,56,FIN
2021-06-01,0,0,3,29,3,29,FRA
2021-06-01,124,0,1,0,0,124,GAB
2021-06-01,151,14,3,22,2488,173,GBR
2021-06-01,1,0,0,1,0,2,GEO
2021-06-01,0,0,0,3,0,3,GGY
2021-06-01,3,0,6,2,0,5,GHA
2021-06-01,0,0,5,3,0,3,GIN
2021-06-01,0,0,1,11,0,11,GNB
2021-06-01,14,0,0,0,0,14,GNQ
2021-06-01,4,0,0,3,0,7,GRC
2021-06-01,0,0,0,1,0,1,GTM
2021-06-01,0,0,0,1,0,1,GUY
2021-06-01,15,0,0,3,0,18,HRV
2021-06-01,598,87,75,166,0,764,IDN
2021-06-01,193,2,41,27,0,220,IND
2021-06-01,3,0,1,5,7,8,IRL
2021-06-01,170,4,1,2,0,172,IRN
2021-06-01,1,1,0,8,0,9,IRQ
2021-06-01,0,0,0,3,0,3,ISL
2021-06-01,4,0,1,0,0,4,ISR
2021-06-01,103,9,3,6,0,109,ITA
2021-06-01,0,0,0,1,0,1,JAM
2021-06-01,0,0,0,5,0,5,JEY
2021-06-01,23,14,51,40,0,63,JPN
2021-06-01,0,0,4,0,0,0,KEN
2021-06-01,4,0,2,6,0,10,KHM
2021-06-01,7,0,74,64,12,71,KOR
2021-06-01,33,4,0,48,0,81,KWT
2021-06-01,0,0,7,1,0,1,LBR
2021-06-01,9,0,2,0,0,9,LBY
2021-06-01,0,0,4,4,0,4,LKA
2021-06-01,1,0,0,0,0,1,LTU
2021-06-01,0,0,1,0,0,0,LVA
2021-06-01,0,0,0,1,0,1,MAR
2021-06-01,0,0,1,0,0,0,MDG
2021-06-01,215,4,11,5,0,220,MEX
2021-06-01,1,0,0,0,0,1,MLT
2021-06-01,5,4,17,10,0,15,MMR
2021-06-01,0,0,1,0,0,0,MNE
2021-06-01,2,0,1,3,0,5,MOZ
2021-06-01,0,0,1,0,0,0,MRT
2021-06-01,335,57,55,77,0,412,MYS
2021-06-01,12,0,0,0,0,12,NAM
2021-06-01,0,0,1,0,0,0,NCL
2021-06-01,300,3,6,2,0,302,NGA
2021-06-01,0,0,3,1,0,1,NIC
2021-06-01,115,14,1,11,464,126,NLD
2021-06-01,14,0,0,9,1,23,NOR
2021-06-01,7,0,1,5,0,12,NZL
2021-06-01,19,0,19,9,0,28,None
2021-06-01,9,0,3,2,0,11,OMN
2021-06-01,0,0,1,1,0,1,PAK
2021-06-01,0,0,5,6,0,6,PAN
2021-06-01,97,1,3,1,0,98,PER
2021-06-01,8,0,9,49,0,57,PHL
2021-06-01,2,0,0,3,0,5,PNG
2021-06-01,8,3,0,9,3,17,POL
2021-06-01,0,0,4,5,0,5,PRK
2021-06-01,0,0,1,1,0,1,PRT
2021-06-01,181,0,4,2,0,183,QAT
2021-06-01,9,0,0,0,0,9,ROU
2021-06-01,7,2,5,8,0,15,RUS
2021-06-01,754,21,9,1,0,755,SAU
2021-06-01,1,1,2,0,0,1,SDN
2021-06-01,2,0,0,0,0,2,SEN
2021-06-01,1,0,0,27,0,28,SGP
2021-06-01,0,0,1,0,0,0,SLB
2021-06-01,0,0,0,4,0,4,SLE
2021-06-01,0,0,0,1,0,1,SOM
2021-06-01,3,0,0,0,0,3,SUR
2021-06-01,0,0,1,47,65,47,SWE
2021-06-01,1,0,0,0,0,1,TGO
2021-06-01,407,1,22,90,0,497,THA
2021-06-01,3,0,0,0,0,3,TLS
2021-06-01,329,1,0,1,0,330,TTO
2021-06-01,13,14,1,2,0,15,TUN
2021-06-01,6,1,14,46,0,52,TUR
2021-06-01,9,7,6,0,33,9,TWN
2021-06-01,1,1,0,0,0,1,TZA
2021-06-01,13,4,3,13,0,26,UKR
2021-06-01,0,0,1,0,0,0,URY
2021-06-01,2170,44,2,711,7,2881,USA
2021-06-01,12,5,3,7,0,19,VEN
2021-06-01,43,2,22,289,203,332,VNM
2021-06-01,0,0,1,0,0,0,VUT
2021-06-01,3,0,7,1,0,4,YEM
2021-06-01,1,0,4,0,0,1,ZAF
2021-07-01,2,0,1,0,0,2,ABW
2021-07-01,120,2,1,0,0,120,AGO
2021-07-01,523,1,1,11,0,534,ARE
2021-07-01,0,0,1,0,0,0,ASM
2021-07-01,0,0,1,0,0,0,ATG
2021-07-01,75,4,33,55,0,130,AUS
2021-07-01,0,0,1,5,405,5,BEL
2021-07-01,6,0,0,0,0,6,BEN
2021-07-01,0,0,1,0,0,0,BES
2021-07-01,2,4,0,0,0,2,BGD
2021-07-01,1,0,0,0,0,1,BGR
2021-07-01,10,2,1,0,0,10,BHR
2021-07-01,0,0,3,4,0,4,BHS
2021-07-01,0,0,1,0,0,0,BLZ
2021-07-01,132,16,12,47,0,179,BRA
2021-07-01,129,4,0,0,0,129,BRN
2021-07-01,0,0,10,30,0,30,CAN
2021-07-01,0,0,1,0,0,0,CHL
2021-07-01,314,64,141,485,4309,799,CHN
2021-07-01,10,1,0,0,0,10,CIV
2021-07-01,73,0,0,0,0,73,CMR
2021-07-01,52,0,0,0,0,52,COD
2021-07-01,60,0,0,0,0,60,COG
2021-07-01,5,0,1,4,0,9,COL
2021-07-01,3,0,5,1,0,4,CUB
2021-07-01,0,0,1,0,0,0,CYP
2021-07-01,21,19,2,32,1501,53,DEU
2021-07-01,0,0,1,0,0,0,DJI
2021-07-01,17,2,1,18,584,35,DNK
2021-07-01,0,0,1,0,0,0,DOM
2021-07-01,0,0,4,0,0,0,DZA
2021-07-01,14,1,2,0,0,14,ECU
2021-07-01,187,4,0,7,0,194,EGY
2021-07-01,0,0,2,2,0,2,ERI
2021-07-01,0,0,0,1,0,1,ESH
2021-07-01,3,7,0,8,0,11,ESP
2021-07-01,0,0,0,1,0,1,EST
2021-07-01,0,0,0,52,6,52,FIN
2021-07-01,0,0,3,27,7,27,FRA
2021-07-01,123,0,1,0,0,123,GAB
2021-07-01,157,18,2,25,2496,182,GBR
2021-07-01,1,0,0,1,0,2,GEO
2021-07-01,0,0,0,1,0,1,GGY
2021-07-01,3,0,4,2,0,5,GHA
2021-07-01,0,0,3,2,0,2,GIN
2021-07-01,0,0,3,8,0,8,GNB
2021-07-01,14,0,0,0,0,14,GNQ
2021-07-01,4,0,0,3,0,7,GRC
2021-07-01,0,0,0,1,0,1,GTM
2021-07-01,0,0,0,1,0,1,GUY
2021-07-01,15,0,0,3,0,18,HRV
2021-07-01,608,96,76,174,0,782,IDN
2021-07-01,193,2,38,32,0,225,IND
2021-07-01,3,0,1,4,7,7,IRL
2021-07-01,172,2,1,1,0,173,IRN
2021-07-01,1,1,0,9,0,10,IRQ
2021-07-01,0,0,0,3,0,3,ISL
2021-07-01,4,0,1,0,0,4,ISR
2021-07-01,103,9,3,5,0,108,ITA
2021-07-01,0,0,0,1,0,1,JAM
2021-07-01,0,0,0,5,0,5,JEY
2021-07-01,22,15,53,43,0,65,JPN
2021-07-01,0,0,4,0,0,0,KEN
2021-07-01,4,0,2,6,0,10,KHM
2021-07-01,7,0,76,69,12,76,KOR
2021-07-01,32,5,0,40,0,72,KWT
2021-07-01,0,0,4,0,0,0,LBR
2021-07-01,10,0,2,0,0,10,LBY
2021-07-01,0,0,5,5,0,5,LKA
2021-07-01,1,0,0,0,0,1,LTU
2021-07-01,0,0,1,0,0,0,LVA
2021-07-01,0,0,0,2,0,2,MAR
2021-07-01,0,0,1,0,0,0,MDG
2021-07-01,216,3,11,4,0,220,MEX
2021-07-01,1,0,0,0,0,1,MLT
2021-07-01,5,4,17,10,0,15,MMR
2021-07-01,0,0,1,0,0,0,MNE
2021-07-01,2,0,3,2,0,4,MOZ
2021-07-01,0,0,1,0,0,0,MRT
2021-07-01,333,59,57,81,0,414,MYS
2021-07-01,11,0,0,0,0,11,NAM
2021-07-01,0,0,1,0,0,0,NCL
2021-07-01,299,3,6,2,0,301,NGA
2021-07-01,0,0,3,1,0,1,NIC
2021-07-01,113,13,1,13,464,126,NLD
2021-07-01,13,0,0,9,1,22,NOR
2021-07-01,7,0,1,5,0,12,NZL
2021-07-01,19,0,18,9,0,28,None
2021-07-01,9,0,3,2,0,11,OMN
2021-07-01,0,0,1,0,0,0,PAK
2021-07-01,0,0,4,5,0,5,PAN
2021-07-01,98,1,3,0,0,98,PER
2021-07-01,8,0,8,52,0,60,PHL
2021-07-01,2,0,0,2,0,4,PNG
2021-07-01,9,3,0,9,3,18,POL
2021-07-01,0,0,2,3,0,3,PRK
2021-07-01,0,0,0,1,0,1,PRT
2021-07-01,181,0,4,2,0,183,QAT
2021-07-01,9,0,0,0,0,9,ROU
2021-07-01,7,2,4,8,0,15,RUS
2021-07-01,757,22,9,1,0,758,SAU
2021-07-01,1,1,2,0,0,1,SDN
2021-07-01,0,0,3,0,0,0,SEN
2021-07-01,1,0,0,29,0,30,SGP
2021-07-01,0,0,1,0,0,0,SLB
2021-07-01,0,0,0,5,0,5,SLE
2021-07-01,0,0,0,1,0,1,SOM
2021-07-01,2,0,0,0,0,2,SUR
2021-07-01,0,0,1,48,65,48,SWE
2021-07-01,410,1,21,97,0,507,THA
2021-07-01,3,0,0,0,0,3,TLS
2021-07-01,331,1,0,1,0,332,TTO
2021-07-01,13,14,1,2,0,15,TUN
2021-07-01,6,1,15,47,0,53,TUR
2021-07-01,11,8,5,0,35,11,TWN
2021-07-01,1,1,0,0,0,1,TZA
2021-07-01,13,4,3,12,0,25,UKR
2021-07-01,0,0,1,0,0,0,URY
2021-07-01,2181,46,2,713,7,2894,USA
2021-07-01,11,4,3,6,0,17,VEN
2021-07-01,44,3,25,290,228,334,VNM
2021-07-01,0,0,1,0,0,0,VUT
2021-07-01,3,0,8,1,0,4,YEM
2021-07-01,1,0,5,0,0,1,ZAF
2021-08-01,2,0,1,0,0,2,ABW
2021-08-01,121,1,0,0,0,121,AGO
2021-08-01,524,1,1,17,0,541,ARE
2021-08-01,0,0,1,0,0,0,ASM
2021-08-01,0,0,1,0,0,0,ATG
2021-08-01,72,4,29,54,0,126,AUS
2021-08-01,0,0,1,5,405,5,BEL
2021-08-01,6,0,0,0,0,6,BEN
2021-08-01,0,0,1,0,0,0,BES
2021-08-01,2,4,0,0,0,2,BGD
2021-08-01,1,0,0,0,0,1,BGR
2021-08-01,10,2,1,0,0,10,BHR
2021-08-01,0,0,3,4,0,4,BHS
2021-08-01,133,15,12,48,0,181,BRA
2021-08-01,131,4,0,0,0,131,BRN
2021-08-01,0,0,10,31,0,31,CAN
2021-08-01,313,62,139,502,4479,815,CHN
2021-08-01,11,1,0,0,0,11,CIV
2021-08-01,72,0,0,0,0,72,CMR
2021-08-01,51,0,0,0,0,51,COD
2021-08-01,59,0,0,0,0,59,COG
2021-08-01,5,0,2,3,0,8,COL
2021-08-01,3,0,5,1,0,4,CUB
2021-08-01,0,0,1,0,0,0,CYP
2021-08-01,21,19,2,32,1501,53,DEU
2021-08-01,0,0,1,0,0,0,DJI
2021-08-01,16,2,1,18,584,34,DNK
2021-08-01,0,0,2,0,0,0,DOM
2021-08-01,0,0,5,0,0,0,DZA
2021-08-01,15,1,2,0,0,15,ECU
2021-08-01,188,5,0,7,0,195,EGY
2021-08-01,0,0,2,2,0,2,ERI
2021-08-01,0,0,0,1,0,1,ESH
2021-08-01,3,6,0,7,0,10,ESP
2021-08-01,0,0,0,1,0,1,EST
2021-08-01,0,0,0,54,6,54,FIN
2021-08-01,0,0,2,23,16,23,FRA
2021-08-01,121,0,1,0,0,121,GAB
2021-08-01,153,18,2,25,2625,178,GBR
2021-08-01,1,0,0,0,0,1,GEO
2021-08-01,0,0,0,1,0,1,GGY
2021-08-01,3,0,4,2,0,5,GHA
2021-08-01,0,0,3,1,0,1,GIN
2021-08-01,0,0,0,1,0,1,GLP
2021-08-01,0,0,3,9,0,9,GNB
2021-08-01,14,0,0,0,0,14,GNQ
2021-08-01,5,0,0,3,0,8,GRC
2021-08-01,0,0,0,1,0,1,GTM
2021-08-01,0,0,0,1,0,1,GUY
2021-08-01,15,0,0,3,0,18,HRV
2021-08-01,603,103,87,200,0,803,IDN
2021-08-01,191,3,38,31,0,222,IND
2021-08-01,3,0,1,3,7,6,IRL
2021-08-01,174,3,1,1,0,175,IRN
2021-08-01,1,1,0,9,0,10,IRQ
2021-08-01,0,0,0,4,0,4,ISL
2021-08-01,4,0,2,0,0,4,ISR
2021-08-01,104,9,3,6,0,110,ITA
2021-08-01,0,0,1,1,0,1,JAM
2021-08-01,0,0,0,5,0,5,JEY
2021-08-01,26,17,51,43,0,69,JPN
2021-08-01,0,0,4,1,0,1,KEN
2021-08-01,4,0,1,6,0,10,KHM
2021-08-01,7,0,76,76,12,83,KOR
2021-08-01,32,4,0,41,0,73,KWT
2021-08-01,0,0,4,0,0,0,LBR
2021-08-01,10,0,2,0,0,10,LBY
2021-08-01,0,0,5,5,0,5,LKA
2021-08-01,1,0,0,0,0,1,LTU
2021-08-01,0,0,1,0,0,0,LVA
2021-08-01,0,0,0,2,0,2,MAR
2021-08-01,0,0,1,0,0,0,MDG
2021-08-01,218,2,11,4,0,222,MEX
2021-08-01,1,0,0,0,0,1,MLT
2021-08-01,4,4,17,10,0,14,MMR
2021-08-01,0,0,1,0,0,0,MNE
2021-08-01,3,0,3,2,0,5,MOZ
2021-08-01,0,0,1,0,0,0,MRT
2021-08-01,332,63,53,84,0,416,MYS
2021-08-01,10,0,0,0,0,10,NAM
2021-08-01,424,5,6,3,0,427,NGA
2021-08-01,0,0,3,1,0,1,NIC
2021-08-01,112,13,1,13,472,125,NLD
2021-08-01,14,0,0,9,1,23,NOR
2021-08-01,7,0,1,6,0,13,NZL
2021-08-01,17,0,17,8,0,25,None
2021-08-01,9,0,2,2,0,11,OMN
2021-08-01,0,0,1,1,0,1,PAK
2021-08-01,0,0,4,6,0,6,PAN
2021-08-01,98,1,3,0,0,98,PER
2021-08-01,7,0,9,58,0,65,PHL
2021-08-01,2,0,0,2,0,4,PNG
2021-08-01,9,3,0,7,3,16,POL
2021-08-01,0,0,2,3,0,3,PRK
2021-08-01,0,0,0,1,0,1,PRT
2021-08-01,178,0,4,1,0,179,QAT
2021-08-01,9,0,0,0,0,9,ROU
2021-08-01,8,2,4,11,0,19,RUS
2021-08-01,764,22,11,1,0,765,SAU
2021-08-01,1,1,2,0,0,1,SDN
2021-08-01,0,0,3,0,0,0,SEN
2021-08-01,0,0,0,27,0,27,SGP
2021-08-01,0,0,1,0,0,0,SLB
2021-08-01,0,0,0,6,0,6,SLE
2021-08-01,0,0,0,1,0,1,SOM
2021-08-01,2,0,1,0,0,2,SUR
2021-08-01,0,0,1,50,65,50,SWE
2021-08-01,411,1,18,99,0,510,THA
2021-08-01,3,0,0,0,0,3,TLS
2021-08-01,324,1,1,1,0,325,TTO
2021-08-01,13,14,1,2,0,15,TUN
2021-08-01,6,1,15,49,0,55,TUR
2021-08-01,11,9,5,0,35,11,TWN
2021-08-01,1,1,0,0,0,1,TZA
2021-08-01,14,4,3,12,0,26,UKR
2021-08-01,0,0,1,0,0,0,URY
2021-08-01,2156,45,3,696,7,2852,USA
2021-08-01,13,4,3,5,0,18,VEN
2021-08-01,45,3,26,294,265,339,VNM
2021-08-01,0,0,1,0,0,0,VUT
2021-08-01,3,0,9,1,0,4,YEM
